game_language,model,game,experiment,instance,author_role,agentive_persons,user_mentioned,player_count,loops,frustration,confusion,excitement,trace_language_count,suspects_deception,intends_deception,main_score,response_rate,aborted,lose,success,thinking_length,response_length,ratio_thinking_response
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,0_easy_7obj_en,00001,0.9148936170212766,1.1312056737588652,0.0070921985815602835,2.0141843971631204,0.4078014184397163,2.095744680851064,5.205673758865248,0.46808510638297873,1.0283687943262412,0.0,0.0,25.743512419943563,1.0,0,0,1,152032,2635,0.017331877499473795
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,1_medium_3obj_en,00001,0.7597402597402597,1.2012987012987013,0.24025974025974026,1.8181818181818181,0.22727272727272727,1.0844155844155845,3.8766233766233764,0.07142857142857142,1.3246753246753247,0.0,0.0,0.0,1.0,1,1,0,60349,896,0.014846973437836584
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,1_medium_5obj_en,00000,0.7718120805369127,1.3266219239373602,0.22818791946308725,2.0,0.4228187919463087,2.6733780760626398,3.7404921700223714,0.0,1.512304250559284,0.0,0.0,0.0,1.0,1,1,0,52600,2131,0.04051330798479087
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,1_medium_7obj_en,00000,0.6287425149700598,1.2874251497005988,0.32335329341317365,1.8892215568862276,0.16167664670658682,1.0508982035928143,3.029940119760479,0.20958083832335328,1.2005988023952097,0.0,0.0,0.0,1.0,1,1,0,138722,4799,0.034594368593301714
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,2_hard_3obj_en,00001,0.841726618705036,1.158273381294964,0.06474820143884892,2.0,0.2446043165467626,0.935251798561151,3.0431654676258995,0.23741007194244604,1.0,0.0,0.0,70.0,1.0,0,0,1,75084,1207,0.016075328964892655
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,2_hard_7obj_en,00001,0.66875,1.396875,0.378125,1.95,0.30625,1.396875,3.73125,0.034375,1.10625,0.0,0.0,0.0,1.0,1,1,0,144293,3862,0.026764985134414006
it,deepseek-r1-distill-llama-70b-t1.0,clean_up,2_hard_5obj_en,00001,0.5986842105263158,1.305921052631579,0.506578947368421,1.6546052631578947,0.26973684210526316,1.667763157894737,3.7927631578947367,0.0,1.0394736842105263,0.0,0.0,0.0,1.0,1,1,0,76962,3033,0.03940905901613784
it,deepseek-r1-distill-llama-70b-t1.0,dond,semi_it,00018,1.0,1.0,0.0,2.0,1.0,1.0,4.333333333333333,1.0,2.0,0.0,0.0,0.0,1.0,0,1,0,21129,68,0.0032183255241611058
it,deepseek-r1-distill-llama-70b-t1.0,dond,semi_it,00001,1.0,1.35,0.15,2.35,0.85,0.85,4.1,0.95,1.7,0.35,0.0,0.0,1.0,1,0,0,28094,162,0.0057663558055100735
it,deepseek-r1-distill-llama-70b-t1.0,dond,semi_it,00012,1.0,1.0,0.0,2.0,0.43333333333333335,0.7666666666666667,3.433333333333333,0.23333333333333334,1.6666666666666667,0.0,0.0,0.0,1.0,1,0,0,35482,170,0.004791161715799561
it,deepseek-r1-distill-llama-70b-t1.0,dond,coop_it,00001,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,6.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0,1,0,13953,47,0.0033684512291263526
it,deepseek-r1-distill-llama-70b-t1.0,dond,coop_it,00009,0.875,1.125,0.125,2.0,0.125,0.125,1.75,1.2083333333333333,1.4166666666666667,0.0,0.0,94.73684210526316,1.0,0,0,1,16103,427,0.026516798112153014
it,deepseek-r1-distill-llama-70b-t1.0,dond,coop_it,00014,1.0,1.0,0.0,2.0,0.18181818181818182,0.18181818181818182,3.3636363636363638,0.5454545454545454,1.1363636363636365,0.0,0.13636363636363635,0.0,1.0,0,1,0,13665,329,0.024076106842297842
it,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00004,1.0,0.8,0.0,1.8,0.0,1.2666666666666666,0.0,1.2666666666666666,1.0,0.0,0.0,85.33041189415303,1.0,0,0,1,7963,6884,0.8644983046590481
it,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00004,1.0,0.8888888888888888,0.0,1.8888888888888888,0.0,0.7777777777777778,0.5,0.6111111111111112,1.0,0.0,0.0,91.95648269003232,1.0,0,0,1,8579,3797,0.4425923767338851
it,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00004,1.0,0.875,0.0,1.875,0.0,0.0,0.0,1.875,1.0,0.0,0.0,93.65154379332074,1.0,0,0,1,6123,2914,0.4759105013882084
it,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00002,1.0,0.85,0.0,1.85,0.0,0.75,0.0,0.3,1.0,0.0,0.0,100.0,1.0,0,0,1,8574,3434,0.40051317937951947
it,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00002,1.0,0.7222222222222222,0.0,1.7222222222222223,0.0,0.16666666666666666,0.0,0.05555555555555555,1.0,0.0,0.0,0.0,1.0,0,0,1,6823,6776,0.993111534515609
it,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00004,1.0,1.0,0.0,2.0,0.0,1.0,0.5263157894736842,1.736842105263158,1.263157894736842,0.0,0.0,89.87296856149315,1.0,0,0,1,6562,4794,0.7305699481865285
it,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_3obj_en,00001,1.0,0.7833333333333333,0.0,1.7833333333333334,0.0,0.0,0.0,0.4666666666666667,1.0,0.0,0.0,96.66666666666667,1.0,0,0,1,3975,1216,0.3059119496855346
it,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_5obj_en,00000,1.0,0.7681159420289855,0.0,1.7246376811594204,0.0,0.0,0.0,0.391304347826087,1.0,0.0,0.0,100.0,1.0,0,0,1,5129,1318,0.25697016962370833
it,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_7obj_en,00002,1.0,0.5454545454545454,0.0,1.5454545454545454,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,100.0,1.0,0,0,1,6719,1671,0.24869772287542788
it,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_3obj_en,00001,1.0,0.7166666666666667,0.0,1.7166666666666666,0.0,0.0,0.0,0.48333333333333334,1.0,0.0,0.0,96.66666666666667,1.0,0,0,1,3833,1148,0.29950430472214973
it,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_5obj_en,00000,1.0,0.4397163120567376,0.0,1.3900709219858156,0.0,0.6170212765957447,1.8936170212765957,0.7092198581560284,1.0,0.0,0.0,92.85714285714286,1.0,0,0,1,14954,2567,0.17165975658686639
it,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_7obj_en,00000,1.0,0.8006430868167203,0.0,1.7620578778135048,0.02572347266881029,0.2797427652733119,1.2090032154340835,0.24115755627009647,1.0096463022508038,0.0,0.0,80.43478260869566,1.0,0,0,1,37542,11713,0.31199722976932504
it,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_3obj_en,00002,1.0,0.610062893081761,0.0,1.578616352201258,0.0,0.2389937106918239,0.20754716981132076,0.5031446540880503,1.0,0.0,0.0,61.111111111111114,1.0,0,0,1,12030,3396,0.2822942643391521
it,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_7obj_en,00001,1.0,0.3165829145728643,0.0,1.3165829145728642,0.0,0.12562814070351758,0.5477386934673367,0.03015075376884422,1.0,0.0,0.0,86.0,1.0,0,0,1,16442,3982,0.24218464906945628
it,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_5obj_en,00000,1.0,0.7207207207207207,0.0,1.7207207207207207,0.0,0.0990990990990991,0.40540540540540543,0.05405405405405406,1.0,0.0,0.0,92.85714285714286,1.0,0,0,1,10297,2329,0.22618238321841314
it,claude-sonnet-4-20250514-t1.0,dond,semi_it,00003,1.0,1.0,0.0,2.0,0.0,0.29545454545454547,0.4090909090909091,0.5454545454545454,1.0,0.09090909090909091,0.6136363636363636,100.0,1.0,0,0,1,8613,3869,0.4492046905840009
it,claude-sonnet-4-20250514-t1.0,dond,semi_it,00017,1.0,1.088235294117647,0.0,2.088235294117647,0.0,0.0,0.0,1.5588235294117647,1.0,0.0,0.5882352941176471,100.0,1.0,0,0,1,4814,2157,0.4480681346073951
it,claude-sonnet-4-20250514-t1.0,dond,semi_it,00018,1.0,0.6818181818181818,0.0,1.6818181818181819,0.0,0.0,0.0,2.6818181818181817,1.0,0.0,0.45454545454545453,0.0,1.0,0,1,0,2916,862,0.2956104252400549
it,claude-sonnet-4-20250514-t1.0,dond,coop_it,00010,1.0,1.0,0.0,2.0,0.0,0.0,0.5833333333333334,0.25,1.0,0.0,0.125,100.0,1.0,0,0,1,3574,1434,0.4012311135982093
it,claude-sonnet-4-20250514-t1.0,dond,coop_it,00016,1.0,1.125,0.0,2.125,0.0,0.0,0.625,1.0,1.125,0.0,0.125,100.0,1.0,0,0,1,4259,1467,0.34444705329889647
it,claude-sonnet-4-20250514-t1.0,dond,coop_it,00015,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.4166666666666667,100.0,1.0,0,0,1,3487,1172,0.3361055348437052
it,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00004,1.0,1.0,0.0,2.0,0.0,0.21212121212121213,0.6666666666666666,0.030303030303030304,1.1818181818181819,0.0,0.0,97.73951726100822,1.0,0,0,1,95967,13427,0.13991267831650464
it,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00005,1.0,0.8,0.0,1.8,0.0,0.6,1.4666666666666666,0.2,1.0,0.2,0.0,86.24275331206333,1.0,0,0,1,41922,3210,0.0765707742951195
it,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00002,1.0,0.75,0.0,1.75,0.0,0.0,0.5,0.25,1.0,0.0,0.0,100.0,1.0,0,0,1,21423,3291,0.15361994118470804
it,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00000,1.0,0.375,0.0,1.375,0.0,0.0,0.625,0.625,1.0,0.0,0.0,100.0,1.0,0,0,1,22753,384,0.016876895354458753
it,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00004,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.375,0.0,0.0,98.06520577231427,1.0,0,0,1,25826,1732,0.06706419886935647
it,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00000,1.0,1.0,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,99.77391066045492,1.0,0,0,1,35078,3679,0.10488055191287987
it,gpt-oss-120b-t1.0,clean_up,0_easy_3obj_en,00002,0.9259259259259259,1.0,0.0,1.9259259259259258,0.0,0.07407407407407407,1.2592592592592593,0.0,1.5555555555555556,0.0,0.0,24.987713560081787,1.0,0,0,1,10920,532,0.04871794871794872
it,gpt-oss-120b-t1.0,clean_up,0_easy_5obj_en,00002,0.927536231884058,0.927536231884058,0.0,1.855072463768116,0.0,0.0,2.2753623188405796,0.028985507246376812,1.2463768115942029,0.0,0.0,97.82608695652173,1.0,0,0,1,27628,966,0.03496452873896048
it,gpt-oss-120b-t1.0,clean_up,0_easy_7obj_en,00000,0.9818181818181818,0.7181818181818181,0.0,1.6818181818181819,0.0,0.08181818181818182,2.1272727272727274,0.19090909090909092,1.290909090909091,0.0,0.0,71.33968029578533,1.0,0,0,1,51618,1900,0.03680886512456895
it,gpt-oss-120b-t1.0,clean_up,1_medium_3obj_en,00000,0.9596774193548387,0.47580645161290325,0.0,1.435483870967742,0.0,0.9193548387096774,3.5483870967741935,0.016129032258064516,1.1451612903225807,0.0,0.0,83.33333333333334,1.0,0,0,1,47031,1341,0.02851310837532691
it,gpt-oss-120b-t1.0,clean_up,1_medium_5obj_en,00000,0.921875,0.5390625,0.0,1.421875,0.0,0.140625,2.390625,0.0,1.390625,0.0,0.0,49.84548684416881,1.0,0,0,1,37077,2039,0.05499366183887585
it,gpt-oss-120b-t1.0,clean_up,1_medium_7obj_en,00002,1.0,0.810958904109589,0.0,1.7616438356164383,0.01643835616438356,0.6164383561643836,4.123287671232877,0.06301369863013699,1.063013698630137,0.0,0.0,0.0,1.0,1,1,0,127999,2345,0.0183204556285596
it,gpt-oss-120b-t1.0,clean_up,2_hard_3obj_en,00000,0.8055555555555556,0.8055555555555556,0.0,1.6111111111111112,0.0,0.20833333333333334,2.861111111111111,0.027777777777777776,1.2361111111111112,0.0,0.0,51.92999406684039,1.0,0,0,1,29827,1183,0.03966205116169913
it,gpt-oss-120b-t1.0,clean_up,2_hard_7obj_en,00000,1.0,0.1792452830188679,0.0,1.179245283018868,0.0,0.09433962264150944,3.1320754716981134,0.12264150943396226,1.0377358490566038,0.0,0.0,98.38709677419355,1.0,0,0,1,63699,1298,0.0203770859825115
it,gpt-oss-120b-t1.0,clean_up,2_hard_5obj_en,00000,0.8055555555555556,1.1944444444444444,0.1388888888888889,1.9444444444444444,0.0,0.0,1.4444444444444444,0.0,1.3611111111111112,0.0,0.0,21.242040857086643,1.0,0,0,1,15028,597,0.03972584508916689
it,gpt-oss-120b-t1.0,dond,semi_it,00003,1.0,1.0,0.13636363636363635,2.0,0.0,0.0,1.0,0.0,1.5454545454545454,0.0,0.0,100.0,1.0,0,0,1,5083,221,0.043478260869565216
it,gpt-oss-120b-t1.0,dond,semi_it,00017,0.8636363636363636,1.4545454545454546,0.45454545454545453,2.3181818181818183,0.0,0.0,0.9545454545454546,0.0,1.6818181818181819,0.0,0.0,0.0,1.0,0,1,0,3509,238,0.06782559133656313
it,gpt-oss-120b-t1.0,dond,semi_it,00019,1.0,1.0,0.0,2.0,0.0,0.13636363636363635,1.4090909090909092,0.13636363636363635,1.1818181818181819,0.0,0.0,0.0,1.0,0,1,0,4785,281,0.0587251828631139
it,gpt-oss-120b-t1.0,dond,coop_it,00005,1.0,1.0,0.0,2.0,0.0,0.0,1.5,0.0,1.2142857142857142,0.0,0.0,68.75,1.0,0,0,1,5235,162,0.030945558739255013
it,gpt-oss-120b-t1.0,dond,coop_it,00000,1.0,1.0,0.36363636363636365,2.0,0.0,0.0,2.0454545454545454,0.36363636363636365,1.5454545454545454,0.0,0.36363636363636365,0.0,1.0,0,1,0,8333,334,0.040081603264130565
it,gpt-oss-120b-t1.0,dond,coop_it,00015,1.0,1.2142857142857142,0.21428571428571427,2.2142857142857144,0.0,0.0,2.0,0.0,1.2857142857142858,0.0,0.0,68.42105263157895,1.0,0,0,1,6347,152,0.023948322041909564
it,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00002,1.0,1.0,0.0,2.0,0.10526315789473684,1.8157894736842106,2.9473684210526314,0.6052631578947368,1.8421052631578947,0.0,0.13157894736842105,0.0,1.0,1,0,0,271582,9891,0.036419939465796705
it,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00003,0.4,1.6,0.2,1.2,1.0,2.6,6.0,0.4,2.0,0.0,0.2,0.0,1.0,1,0,0,60056,856,0.014253363527374451
it,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00002,1.0,1.0,0.0,2.0,0.625,1.25,3.0,0.375,1.625,0.0,0.625,100.0,1.0,0,0,1,40152,1240,0.03088264594540745
it,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00004,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,100.0,1.0,0,0,1,41608,608,0.014612574504902904
it,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00005,1.0,1.0588235294117647,0.0,2.0,0.29411764705882354,1.5294117647058822,3.2941176470588234,0.7647058823529411,1.7058823529411764,0.0,0.0,93.807455298515,1.0,0,0,1,141169,3901,0.027633545608455115
it,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00002,1.0,1.0,0.0,2.0,0.0,0.14285714285714285,3.0,1.4285714285714286,1.5714285714285714,0.0,0.14285714285714285,96.8549328663164,1.0,0,0,1,64305,2558,0.03977917735790374
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_3obj_en,00002,1.0,0.6722689075630253,0.058823529411764705,1.4705882352941178,0.7899159663865546,3.319327731092437,7.3277310924369745,0.10084033613445378,1.7899159663865547,0.0,0.0,18.5639460653983,1.0,0,0,1,535398,1434,0.002678381316329161
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_5obj_en,00000,1.0,0.5671641791044776,0.03482587064676617,1.4527363184079602,0.6119402985074627,3.253731343283582,7.069651741293533,0.024875621890547265,1.5771144278606966,0.0,0.0,79.41176470588235,1.0,0,0,1,510046,1363,0.0026723079879069733
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_7obj_en,00001,0.9459459459459459,1.1981981981981982,0.0,1.9189189189189189,0.26126126126126126,0.7567567567567568,4.27027027027027,0.17117117117117117,1.6216216216216217,0.0,0.0,100.0,1.0,0,0,1,301185,2421,0.008038248916778724
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_3obj_en,00001,0.9191176470588235,1.161764705882353,0.04411764705882353,1.8235294117647058,0.9411764705882353,3.963235294117647,7.647058823529412,0.03676470588235294,1.8970588235294117,0.0,0.0,77.27272727272727,0.9642857142857143,0,0,1,703431,1825,0.002594426461159659
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_7obj_en,00001,0.9935691318327974,1.1511254019292605,0.05144694533762058,1.6816720257234727,0.8070739549839229,3.67524115755627,8.17363344051447,0.006430868167202572,1.7331189710610932,0.0,0.0,77.27272727272727,1.0,0,0,1,1091738,3013,0.0027598196636922047
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_3obj_en,00002,1.0,1.2268041237113403,0.05154639175257732,2.0,0.6701030927835051,3.4536082474226806,7.814432989690721,0.12371134020618557,1.9793814432989691,0.0,0.0,83.33333333333334,1.0,0,0,1,382665,1354,0.003538342937033698
it,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_5obj_en,00001,1.0,1.1043478260869566,0.06086956521739131,1.8782608695652174,0.7913043478260869,2.965217391304348,7.573913043478261,0.0,1.6695652173913043,0.0,0.0,92.85714285714286,1.0,0,0,1,481447,1018,0.0021144591201108327
it,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_it,00017,1.0,1.1818181818181819,0.0,2.0,0.8636363636363636,1.0,4.454545454545454,0.0,2.0,0.3181818181818182,0.0,80.0,1.0,0,0,1,92081,348,0.003779281284955637
it,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_it,00018,1.0,1.1666666666666667,0.0,2.0,0.7083333333333334,1.1666666666666667,5.583333333333333,0.2916666666666667,2.0,0.0,0.0,0.0,1.0,0,1,0,111889,193,0.0017249238084172708
it,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_it,00006,1.0,1.3181818181818181,0.0,2.0,0.5,0.6818181818181818,3.9545454545454546,0.3181818181818182,2.0,0.0,0.0,100.0,1.0,0,0,1,78605,345,0.004389033776477323
it,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_it,00018,1.0,1.2857142857142858,0.0,2.0,1.0,0.5,6.214285714285714,0.0,2.0,0.0,0.0,91.66666666666666,1.0,0,0,1,63738,139,0.0021808026608930308
it,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_it,00000,1.0,1.2857142857142858,0.0,2.0,1.0,0.7857142857142857,6.357142857142857,0.0,2.0,0.0,0.0,100.0,1.0,0,0,1,51174,154,0.003009340680814476
it,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_it,00014,1.0,1.2916666666666667,0.4166666666666667,2.0,0.4166666666666667,0.4166666666666667,4.541666666666667,0.125,2.0,0.0,0.0,100.0,1.0,0,0,1,62454,548,0.008774458001088802
it,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00003,0.8,1.0,0.8,1.8,0.8,2.4,5.2,0.2,1.2,0.0,0.0,0.0,1.0,1,0,0,31620,1782,0.05635673624288425
it,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00002,0.8,1.0,0.8,1.0,0.2,1.2,3.4,0.0,1.2,0.0,0.0,0.0,1.0,1,0,0,8838,845,0.09560986648563023
it,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00004,1.0,1.0,0.8,1.8,0.2,1.4,3.4,0.0,1.2,0.0,0.0,0.0,1.0,1,0,0,31431,2290,0.07285800642677612
it,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00002,0.2,1.6,0.8,1.2,0.0,0.8,2.2,0.0,1.2,0.0,0.0,0.0,1.0,1,0,0,20103,896,0.04457046212008158
it,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00004,0.4,1.0,0.8,0.6,0.6,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,22386,2271,0.10144733315465022
it,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00000,1.0,0.4,0.0,1.4,0.2,0.2,1.8,0.4,1.6,0.0,0.0,0.0,1.0,1,0,0,22579,3436,0.15217680145267726
it,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_3obj_en,00000,0.6236559139784946,1.4516129032258065,0.3870967741935484,1.935483870967742,0.44086021505376344,0.8763440860215054,4.188172043010753,0.03225806451612903,1.0268817204301075,0.0,0.0,0.0,0.9655172413793104,1,1,0,164147,1144,0.006969362827221941
it,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_5obj_en,00000,0.44285714285714284,1.5321428571428573,0.525,1.8857142857142857,0.45,1.0642857142857143,4.132142857142857,0.0,1.0,0.0,0.007142857142857143,0.0,0.95,1,1,0,182231,3376,0.018525936860358555
it,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_7obj_en,00001,0.49356223175965663,1.5665236051502145,0.5150214592274678,2.0,0.43776824034334766,0.30472103004291845,2.3175965665236054,0.017167381974248927,1.2317596566523605,0.0,0.0,25.110952178774237,1.0,0,0,1,116329,2615,0.022479347368240078
it,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_3obj_en,00000,0.47619047619047616,1.6071428571428572,0.5833333333333334,1.9761904761904763,0.34523809523809523,0.5357142857142857,3.392857142857143,0.0,1.0833333333333333,0.0,0.0,31.799405320619183,1.0,0,0,1,60570,1717,0.02834736668317649
it,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_5obj_en,00000,0.47752808988764045,1.5617977528089888,0.5786516853932584,1.9325842696629214,0.2247191011235955,0.5786516853932584,3.7752808988764044,0.10674157303370786,1.1235955056179776,0.0,0.0,9.433706867407658,0.926829268292683,0,0,1,228371,6402,0.02803333172775878
it,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_7obj_en,00002,0.31910946196660483,1.443413729128015,0.8089053803339518,1.6493506493506493,0.6697588126159555,1.7810760667903525,6.3729128014842304,0.0055658627087198514,1.0797773654916512,0.0,0.0037105751391465678,0.0,0.9285714285714286,1,1,0,272265,1139,0.004183424237415753
it,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_3obj_en,00001,0.22745098039215686,1.8,0.792156862745098,2.0,0.30196078431372547,1.2549019607843137,4.2,0.00784313725490196,1.0,0.0,0.0,0.0,0.9375,1,1,0,121748,1109,0.009108979202943785
it,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_7obj_en,00001,0.46688741721854304,1.5695364238410596,0.5529801324503312,1.9569536423841059,0.37748344370860926,0.8741721854304636,4.248344370860927,0.023178807947019868,1.1324503311258278,0.0,0.0,19.773877291132177,0.9696969696969697,0,0,1,265178,5717,0.02155910369638507
it,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_5obj_en,00002,0.391304347826087,1.683794466403162,0.7035573122529645,2.027667984189723,0.11462450592885376,0.5454545454545454,3.383399209486166,0.007905138339920948,1.0434782608695652,0.0,0.0,0.0,1.0,1,1,0,118673,2724,0.02295383111575506
it,nemotron-nano-9b-v2-t1.0,dond,semi_it,00006,1.0,1.0,0.0,2.0,1.0,1.0,5.333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.0,0,1,0,12978,56,0.004314994606256742
it,nemotron-nano-9b-v2-t1.0,dond,semi_it,00013,1.0,1.0,0.0,2.0,1.0,1.0,4.666666666666667,0.0,1.6666666666666667,0.3333333333333333,0.0,80.0,1.0,0,0,1,11086,51,0.004600396896987191
it,nemotron-nano-9b-v2-t1.0,dond,semi_it,00012,1.0,1.0,0.0,2.0,1.0,1.6666666666666667,4.666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,13170,61,0.004631738800303721
it,nemotron-nano-9b-v2-t1.0,dond,coop_it,00017,1.0,1.0,0.0,2.0,1.0,1.6666666666666667,6.666666666666667,0.0,2.0,0.0,0.0,0.0,1.0,0,1,0,12347,63,0.005102454037417996
it,nemotron-nano-9b-v2-t1.0,dond,coop_it,00010,1.0,1.0,0.0,2.0,0.6666666666666666,1.0,5.333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.0,0,1,0,10354,61,0.005891442920610392
it,nemotron-nano-9b-v2-t1.0,dond,coop_it,00008,1.0,1.0,0.0,2.0,1.0,0.75,4.75,0.0,2.0,0.0,0.0,0.0,1.0,1,0,0,26682,54,0.002023836294130875
