game_language,model,game,experiment,instance,author_role,agentive_persons,user_mentioned,player_count,loops,frustration,confusion,excitement,trace_language_count,suspects_deception,intends_deception,main_score,aborted,lose,success
de,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_3obj_de,00002,0.4,1.76,0.8266666666666667,2.066666666666667,0.3466666666666667,0.18666666666666668,3.6,0.06666666666666667,1.2266666666666666,0.0,0.0,11.724370852984784,0,0,1
de,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_7obj_de,00000,0.1488095238095238,1.6666666666666667,0.6309523809523809,1.6011904761904763,0.11904761904761904,0.8154761904761905,3.9642857142857144,0.03869047619047619,1.2470238095238095,0.0,0.0,0.0,1,1,0
de,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_5obj_de,00000,0.2482758620689655,1.6344827586206896,0.7896551724137931,1.8310344827586207,0.21379310344827587,0.6931034482758621,3.613793103448276,0.05862068965517241,1.2655172413793103,0.0,0.0,0.0,1,1,0
de,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_3obj_de,00001,0.4,1.6727272727272726,0.6363636363636364,1.9636363636363636,0.3,0.4818181818181818,3.9454545454545453,0.045454545454545456,1.0363636363636364,0.0,0.01818181818181818,58.51751297003892,0,0,1
de,nemotron-nano-9b-v2-t1.0,dond,coop_de,00005,1.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,dond,coop_de,00019,1.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,dond,coop_de,00013,1.0,1.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,dond,semi_de,00010,1.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,dond,semi_de,00016,1.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,dond,semi_de,00000,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,0,0
