,game,model,experiment,episode,metric,value
187,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Lose,0.0
188,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Success,1.0
189,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Violations Player 1,0.0
190,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Violations Player 2,0.0
191,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Total Violations,0.0
192,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Normalized Utility Player 1,100.0
193,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Normalized Utility Player 2,100.0
194,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Harmonic Mean Score,100.0
195,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Main Score,100.0
196,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00004,Request Count,13.0
197,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00004,Parsed Request Count,13.0
